w;p
472740;1373014
388675;1114217
598897;1768641
721108;2152328
915338;2767256
174619;443708
560790;1650310
194414;505237
676220;2010935
381521;1091868
920759;2784046
812625;2442896
461747;1339696
774694;2324655
822585;2474637
796743;2392483
534589;1567179
524972;1537520
284115;786991
884824;2670951
622040;1842421
518463;1517905
220290;586130
918337;2776911
986478;2988105
371241;1060323
914691;2765105
603195;1782573
555785;1634478
337111;953282
498182;1454491
648036;1922759
230615;617411
145208;351873
198959;519185
157600;391537
551283;1620301
906028;2739070
224622;599954
211749;560096
78096;139198
336365;951060
819785;2465592
1011461;3066300
624381;1849464
579948;1710170
640695;1899825
435685;1259278
956711;2894439
797231;2393948
473036;1373897
740378;2214470
311848;875278
995807;3017367
614452;1818856
955962;2892268
364779;1041258
636345;1886077
87436;169166
563052;1657520
183067;469136
925202;2798221
197047;513180
350203;994352
350554;995569
236966;636935
580114;1710533
54894;65422
874117;2636727
339569;960813
501929;1465641
626301;1854857
734112;2194787
190153;491718
273853;754538
626925;1856737
804714;2417626
269124;738605
352202;1001245
640917;1900576
436160;1260482
60699;83450
683574;2035598
981269;2971327
191093;494376
100564;209627
717543;2140931
545278;1601220
1040835;3157931
758916;2274934
431758;1247541
815371;2451228
507994;1485174
448995;1300257
785531;2358202
215995;573582
502925;1468741
897905;2713580
174246;442042
173460;440027
87292;168519
916107;2769461
569261;1677188
385700;1105581
346794;984006
488445;1423559
986385;2987650
230701;617669
608731;1800745
642909;1907157
710237;2118269
93827;189014
386238;1107151
845152;2545994
551751;1621769
470823;1367389
978718;2963560
568006;1673745
624928;1851260
438001;1265601
509339;1489593
957408;2896249
932742;2821075
122116;278741
257990;704598
731254;2185517
182509;467165
422351;1217782
196531;511738
1014367;3074825
376806;1077684
269953;741261
61354;85696
723120;2158228
396954;1139597
812662;2443060
58265;76126
497207;1451666
505403;1476960
626501;1855547
693410;2065320
378253;1081943
59559;80337
913525;2761601
727127;2172296
725455;2166647
156852;389255
419854;1209910
884693;2670677
1032502;3132239
768530;2305102
439171;1268988
222140;591941
802247;2410286
545342;1601270
677489;2014948
875195;2639795
865350;2608217
806208;2422634
95717;194655
214109;567462
426979;1232533
822220;2473264
277321;765596
90230;177640
173514;440291
450686;1305348
321320;905515
560088;1648004
827303;2489084
255341;696683
783508;2351561
183787;471575
97483;200091
1001644;3035953
631250;1869748
429859;1241664
719287;2146216
72755;121484
73926;125358
321856;907337
193999;503818
613214;1814921
470415;1366323
527887;1546717
737579;2205565
712106;2124489
486214;1416629
788572;2366877
638585;1893197
897214;2711251
503348;1470147
83382;156013
354290;1008277
561541;1652342
123755;283811
568650;1675565
545123;1600555
131282;307655
299674;835697
666800;1981468
1007835;3055257
75204;129213
375243;1072721
418606;1206585
436979;1262785
887075;2678679
183115;469321
471818;1370105
714206;2130752
832833;2506352
389925;1118109
1009335;3060299
787629;2364350
231494;620404
691688;2060016
535824;1570667
614989;1820354
56385;70444
131462;308257
516221;1511587
837576;2521941
535663;1570427
577874;1703294
132240;310550
306560;858897
1020661;3095378
666578;1980416
838760;2525625
557275;1639415
490778;1430888
283276;784525
84032;158211
529088;1550248
443967;1284611
727012;2171918
525315;1538904
50726;52627
233096;624887
980894;2970477
264798;724705
552293;1623403
50751;52643
660767;1962967
194377;505064
801414;2407459
512020;1498241
540011;1584661
642447;1905382
587213;1732292
368944;1053664
221724;590515
421360;1214484
525557;1539591
700532;2088623
437250;1263612
55971;69074
737790;2206352
1036979;3146986
273593;753410
196284;510894
923184;2791419
188984;488244
418338;1205643
220002;585213
1006013;3049275
794489;2385376
483364;1406775
108679;235608
578134;1704246
754933;2262699
486542;1417786
313600;880923
995734;3017257
270322;742482
63237;91427
174347;442370
456675;1323907
452286;1310185
701025;2090056
157332;390622
158708;394430
432226;1248667
422350;1217708
705114;2102435
56290;70021
110407;241037
260673;712724
624253;1849153
594989;1756765
594789;1756134
142301;342623
294749;819726
648859;1925620
481399;1400108
677579;2015364
652962;1938277
331679;937652
976027;2955589
286514;794314
607153;1795681
448841;1299881
522299;1529914
292185;811269
1015349;3077866
616747;1825623
149820;367562
420374;1211623
140672;337610
830426;2498448
1017225;3083986
898938;2717098
1031124;3127963
541905;1590303
301389;842049
378850;1083597
590327;1742289
411020;1182692
105931;226621
853607;2572082
856313;2580952
1034226;3138013
630606;1867687
940096;2844697
796775;2392674
350395;995049
502058;1466073
114736;254699
284954;789234
786455;2360825
602411;1779901
281654;779157
595408;1758101
714887;2132869
327951;926352
286123;793138
160983;401589
675225;2007556
1012073;3068198
493256;1438625
595870;1759534
199114;519622
630162;1866436
1008681;3058378
964501;2918506
654268;1941967
120277;273434
135622;321060
156597;388589
241350;650153
373229;1066560
115370;256407
357692;1018221
674809;2006420
368932;1053600
518070;1516734
158836;394874
495441;1445858
737905;2206786
413754;1190725
736707;2203089
779280;2338300
659842;1959566
789378;2369541
839235;2527225
182528;467178
333847;943960
584948;1725374
130940;306486
451790;1308712
545681;1602200
156094;386686
670947;1994431
414533;1193657
935378;2829907
463899;1346109
470649;1367060
117847;264572
417593;1203126
948020;2868424
208575;550394
940309;2845262
327092;924036
960299;2904933
411773;1184721
378174;1081780
445719;1290309
313093;879288
977581;2960695
98460;203016
813807;2446528
261766;715784
358806;1022062
191352;495061
240617;647905
162466;405931
1010108;3062433
885356;2672759
857916;2585790
785534;2358325
489497;1426746
185596;477269
303974;851334
390961;1121130
645984;1916675
416674;1200181
452393;1310460
300982;840467
844108;2542042
69180;110446
416156;1199033
109065;236818
449227;1300842
1014609;3075786
479335;1393947
1010771;3064117
665324;1976905
305964;857316
660282;1961359
430694;1244180
665782;1978072
854926;2576357
97600;200566
1001732;3036189
836490;2518615
555370;1633133
730444;2183155
512161;1498569
365250;1042645
58611;77437
698133;2080390
909645;2750402
70278;113515
357620;1018059
507750;1484172
685290;2040686
951786;2879267
284035;786610
705398;2103388
419722;1209636
682776;2032794
974766;2951412
320841;904107
964046;2917350
461017;1337723
115484;256889
1019085;3089811
568577;1675471
995935;3017863
1011403;3066038
1043711;3167464
175829;446913
634242;1879613
248019;672203
273665;753769
134364;317077
1031835;3130016
688124;2049307
444784;1287064
65677;99026
678856;2019603
231360;619845
938296;2839440
251302;683150
822410;2473880
915157;2766565
615277;1821337
863772;2603620
483238;1406379
795251;2387657
855535;2578330
323126;911039
990350;3000298
610204;1805521
1038766;3151886
753888;2259243
824469;2480606
922299;2789005
797694;2395352
281922;779985
967545;2928017
527076;1544264
509870;1491488
211356;558822
88168;171497
674261;2004604
59112;78977
551907;1622243
620897;1838935
380190;1087868
465443;1351185
997215;3022212
296717;826053
476875;1385826
903493;2731579
120765;275138
923978;2793745
621814;1841839
353655;1006015
575977;1697329
152115;375184
503691;1471346
820248;2466862
539732;1583486
1013154;3071420
659090;1957032
1043534;3166878
1015580;3078514
118683;267698
367039;1047997
599748;1771272
180493;461420
123967;284684
63759;93298
164255;411539
922015;2788174
686961;2045681
236772;636477
134145;316479
617494;1828292
359865;1025556
164699;412763
512141;1498521
822567;2474529
761454;2283238
590299;1742166
520989;1525526
774917;2325124
550131;1616839
227094;607214
636361;1886089
555404;1633179
344254;976346
544504;1598168
135645;321145
1027924;3118502
56973;72288
410452;1180938
462324;1341411
205411;539925
991391;3003709
204505;536915
669449;1989274
343418;973438
607026;1795307
150361;369289
207687;547361
864157;2604792
1000988;3033896
437987;1265478
339448;960376
183730;471340
189057;488631
508843;1488041
759166;2275698
294743;819725
207039;545008
497590;1452922
697065;2076901
148368;362729
401584;1153714
1022686;3101604
380684;1089196
121200;276106
837740;2522601
990678;3001561
145513;352982
433571;1252583
598588;1767474
595673;1758893
522487;1530656
557212;1639151
649047;1926201
655847;1946674
568258;1674625
705591;2103626
914488;2764174
587272;1732584
870386;2624292
500744;1462195
1029066;3121693
469538;1363815
580513;1711893
932930;2821765
763894;2290241
399658;1148224
669864;1990537
147908;360906
678621;2018644
515655;1509760
697928;2079617
198333;517341
127697;296221
481794;1401419
288583;800191
268976;738197
103960;220762
311808;875082
811392;2439175
600787;1774186
259895;710447
680150;2023836
212785;563412
446490;1292561
975917;2955173
592813;1750108
718215;2143058
133965;315871
714041;2130314
641989;1903869
197645;515170
186309;479868
433653;1252972
580220;1710847
602862;1781292
1002780;3039458
833374;2508388
189353;489669
188432;486495
227463;608489
457351;1326116
482486;1403689
294741;819642
479881;1395378
953652;2884927
696476;2074937
54252;63543
563233;1658308
374649;1070899
687809;2048110
678015;2016893
825849;2484734
767855;2302590
652571;1936981
236053;634325
831274;2501159
873222;2634028
263701;721582
450057;1303386
744934;2229481
256017;699014
325077;917021
561460;1652170
119052;269307
160514;400226
414806;1194434
314983;885565
902655;2728871
951078;2877322
785811;2358937
1031498;3129112
760049;2278333
353827;1006660
571190;1682988
174773;444090
479660;1394692
462762;1342530
951143;2877473
663355;1971018
312498;877418
366510;1046511
85385;162358
814514;2448532
546983;1606615
336861;952515
458458;1329903
706252;2105627
465642;1351795
722639;2156763
303059;847930
830608;2499075
705278;2103040
603453;1783119
364045;1039241
116108;258822
129898;303378
321980;907760
453299;1313567
369491;1055378
1018806;3088926
348152;987777
372009;1062464
949835;2873538
874239;2637200
876670;2644564
810878;2437569
613004;1814296
344399;976532
559014;1644439
886713;2677437
209865;554312
190321;492255
119139;269686
293478;815578
659516;1958531
535783;1570625
313411;880128
646046;1916769
482353;1403402
111600;244505
571458;1683694
584582;1724422
873103;2633612
741207;2217474
755954;2266168
229179;613616
395312;1134646
1025655;3110909
929639;2811769
967205;2926642
118416;266715
210828;557276
177085;450606
639478;1896006
1002716;3039234
99434;205853
745474;2231346
561843;1653434
125377;288818
601121;1775427
243443;656423
555831;1634753
727609;2173932
306542;858825
750369;2247348
918218;2776577
403163;1158160
709762;2116884
271135;745540
96277;196427
348584;989244
842750;2537957
487031;1419312
356477;1015126
770933;2312250
340896;965067
309652;868496
917805;2775223
371237;1060311
698971;2083456
902909;2729730
831235;2501053
511556;1496903
1045663;3173292
89079;174512
363826;1038467
275388;759179
267531;733550
159665;397534
198882;518924
308822;865871
627849;1859417
767429;2301405
576526;1698978
77137;135966
713800;2129560
965889;2922580
389415;1116533
922119;2788604
671803;1997373
1013404;3072010
506122;1478971
900098;2720490
764415;2291842
255525;697244
163434;408667
215383;571375
745683;2232064
725332;2166072
1048956;3183911
325325;918074
646871;1919445
844152;2542146
309550;868141
839513;2528340
751805;2252542
863606;2603176
369590;1055633
860413;2593164
434713;1256433
635359;1883003
481721;1401128
670853;1993943
396331;1137592
518404;1517658
336811;952440
372318;1063349
964248;2917907
859108;2589433
643514;1909094
126807;293465
271258;745861
364991;1041946
1007747;3054938
410128;1179721
529318;1550823
83097;155168
271147;745660
858647;2588056
198755;518479
103834;220145
106848;229686
258581;706239
443072;1281844
622393;1843497
417759;1203841
846344;2549725
647472;1921360
947361;2866683
162269;405264
555239;1632808
715088;2133681
698874;2083151
164083;410939
182070;465766
492981;1437904
247481;670613
367090;1048143
368906;1053543
455540;1320088
936351;2833304
292522;812622
581241;1714163
551008;1619416
194991;506998
286185;793246
413496;1189937
881140;2659165
807363;2426233
372053;1062534
710046;2117861
404015;1161125
496994;1450861
848858;2556652
284528;788336
512346;1499214
234962;630522
781545;2345397
994057;3011814
432828;1250493
441339;1275894
703074;2096312
85487;162740
323456;911884
262349;717477
259059;707636
439353;1269570
680636;2025388
549644;1614869
207236;545399
327750;925881
543307;1594507
626717;1856128
692080;2061038
973792;2948262
785959;2359229
574468;1692948
685816;2042225
866445;2611666
883626;2667349
549968;1615987
736368;2201875
840343;2530581
665389;1977129
205920;541496
803489;2414070
508324;1486283
280274;774805
552414;1623803
818239;2460710
379140;1084743
165524;415403
570729;1681579
542745;1592970
361521;1031182
83915;157752
1001809;3036443
717131;2139852
130061;303698
415430;1196329
630897;1868676
279828;773462
601873;1778188
608022;1798367
941185;2847825
245175;662533
978631;2963310
377757;1080668
907956;2744903
671823;1997402
700635;2088684
283771;785900
459881;1334015
1037020;3147109
286592;794594
603790;1784047
344767;977952
186928;482026
885994;2674932
155883;385968
376504;1076674
328724;929076
805434;2419968
972227;2943151
863304;2602114
430751;1244274
332957;941217
70051;112838
966112;2923342
461845;1339999
856597;2581702
1016009;3079994
730345;2182844
956313;2893302
330486;934268
659901;1959764
428674;1237974
336106;950452
819335;2463902
518611;1518284
642784;1906560
687275;2046593
665271;1976732
620632;1837952
187707;484358
796800;2392753
374926;1071685
337970;956129
76079;132170
238785;641942
769884;2309321
63272;91608
194255;504736
431711;1247428
718993;2145280
1008425;3057557
680664;2025485
1031230;3128247
623456;1846542
836287;2517968
454650;1317287
253476;690270
549160;1613347
371428;1060754
126454;292298
690858;2057442
897109;2711009
127776;296464
993321;3009737
474168;1377451
847986;2554088
141609;340254
252892;688740
953580;2884846
369837;1056454
300094;837301
474932;1380029
151626;373547
245022;661911
108287;234275
81330;149721
442929;1281352
630719;1867992
210272;555531
89092;174614
992946;3008787
451267;1307110
144411;349345
68132;106701
233874;627045
906642;2740652
469746;1364419
299744;835959
733439;2192615
870471;2624576
517864;1516254
547402;1607936
1009854;3061719
176070;447489
130918;306430
771437;2313543
128247;298364
359341;1023952
