w;p
1056931;4573033
699278;1920297
2056586;26986622
1442699;9201475
365910;514698
1440764;9172167
1413212;8762804
1149061;5485008
1017519;4214160
1886474;18896630
146164;81597
989143;3966791
1511783;10299003
844042;2837601
1177707;5790616
1946920;21083164
1492400;9980678
1276939;6937273
941836;3574209
2072675;28442818
1387200;8389516
1033738;4359661
1596451;11795664
899517;3243339
979595;3885582
1988891;22912819
1819704;16875065
1054517;4550530
1481454;9804587
1429396;9001477
1745606;14957874
380237;556139
545420;1154675
1327324;7575943
557;2
396030;603728
161895;100133
1820911;16908821
1451401;9334207
748908;2212465
408376;642329
1277671;6946267
2022575;24685800
2087411;30324103
1102881;5014720
1962379;21719675
976074;3855889
987111;3949424
2071451;28317340
1945082;21009958
1364947;8079909
326815;409945
1926693;20303374
325193;405861
852678;2898722
118030;53186
916992;3377685
159854;97621
1854140;17875972
88406;29828
1938690;20759157
1177817;5791811
787597;2456188
1821958;16938176
925284;3442551
564314;1237616
330554;419439
1648395;12810876
30852;3632
460833;820139
1504750;10182523
1282200;7002098
145391;80735
1033886;4361003
755290;2251695
1180090;5816532
1587643;11631302
131372;65902
1554320;11028297
547276;1162688
1775757;15703612
267826;274757
598162;1393841
1666792;13190694
1013258;4176434
1258395;6712133
1142143;5412821
270109;279480
633969;1569917
1241047;6506155
1129877;5286347
219742;184707
392548;593063
1870880;18393603
285098;311508
692050;1879632
558962;1213813
1901489;19402018
1355900;7956524
2075237;28716240
1741784;14866357
864548;2983949
2007313;23838584
111689;47620
1818561;16843182
1119126;5177074
1826322;17061277
1335337;7681282
1566160;11239225
2075053;28696079
1929981;20426436
1645754;12757262
1939318;20783544
1986710;22809031
1469905;9621589
1282435;7005003
688505;1859861
1909592;19684131
1773842;15654937
864198;2981416
1511739;10298270
798884;2529979
1326326;7562897
1247575;6583144
1932879;20536043
903249;3271763
1198829;6023014
1932713;20529735
979305;3883131
1144149;5433689
1112441;5109863
955582;3685773
2802;30
15792;952
1875231;18531845
350799;472767
1013098;4175021
649652;1650582
127309;61885
1649074;12824696
923842;3431219
2047097;26267133
1263819;6777449
717640;2025746
61575;14467
1466212;9563667
1987010;22823241
1798806;16304507
307233;362031
928561;3468386
678064;1802290
1395429;8506258
404856;631198
1039892;4415664
1866519;18256614
21635;1786
1654668;12939127
1492128;9976270
803519;2560637
1842428;17526412
1336882;7701715
1157987;5579071
1913054;19806802
941128;3568518
1768231;15513373
977588;3868640
148638;84386
1960075;21622331
1244237;6543699
34544;4553
831784;2752118
1398437;8549240
155274;92099
1524358;10510104
793291;2493261
1094835;4935523
1233563;6418655
2044311;26069595
1078113;4773466
1508772;10248997
1902035;19420813
355775;486374
1187373;5896213
911813;3337537
446165;768159
1288465;7079850
1798264;16290046
1866359;18251617
1803878;16440634
1540649;10789141
1171163;5719841
774486;2372005
1532602;10650514
1837095;17370462
196916;148246
537520;1120894
1075094;4744570
2061998;27436430
893822;3200241
1218338;6243135
995476;4021215
1265836;6801850
180581;124627
795011;2504521
1499606;10098038
500019;967701
1214718;6201888
739852;2157452
1819123;16858848
757772;2267055
1740073;14825597
1125474;5241417
646223;1632759
23571;2120
1674511;13353462
1508490;10244325
1734641;14697042
439637;745591
1130991;5297754
75265;21617
169397;109644
7118;194
1220086;6263119
2086510;30178374
1923905;20200076
1301883;7248432
42122;6769
732220;2111683
1991961;23060849
1967881;21955913
1854780;17895364
375377;541897
1467726;9587378
1430154;9012779
1975523;22293394
228257;199343
1543755;10843071
1218351;6243284
934774;3517680
2018556;24454410
2058004;27101332
1830649;17184542
1671413;13287888
741118;2165097
153054;89481
854328;2910484
697583;1910718
702280;1937326
728149;2087490
951002;3648375
1028419;4311611
690053;1868480
1550005;10952310
80771;24897
105698;42646
1102679;5012722
1691415;13717260
664010;1726345
117170;52413
841825;2822030
311598;372449
1973255;22192053
731181;2105494
1110477;5090224
2031243;25208344
1341927;7768714
620477;1502256
830974;2746522
1539600;10770981
222961;190174
735368;2130496
399287;613792
1246135;6566108
1207504;6120238
2033095;25324594
95016;34457
1611635;12084131
1056177;4565997
1174305;5753751
833353;2762977
129225;63763
1871494;18413015
1796454;16241874
673494;1777400
868733;3014336
1058005;4583067
1740067;14825455
1151835;5514129
720577;2042899
686483;1848635
24235;2241
1066506;4662971
806384;2579691
1445381;9242222
1507315;10224874
474834;871405
86629;28640
1961466;21680992
914203;3356030
451673;787472
946348;3610605
387740;578498
545104;1153314
18605;1321
894;4
2019598;24513789
40227;6174
1919255;20029872
191405;140048
1442063;9191834
1709362;14115071
1059165;4593920
518168;1040368
2068165;27994806
692686;1883191
735545;2131556
1773592;15648596
1981011;22542969
810249;2605523
1872321;18439211
1810446;16619116
415429;664934
99722;37957
1272068;6877631
151027;87124
393892;597168
1406287;8662199
796901;2516926
888002;3156542
481177;895163
629673;1548199
779091;2401386
1394581;8494171
296348;336705
1105282;5038508
1558954;11110425
938859;3550314
889237;3165786
1525602;10531188
422206;687034
1806837;16520732
294243;331915
1986153;22782703
187424;134271
618559;1492767
265613;270216
1355823;7955480
1108300;5068511
143171;78285
1099079;4977197
1167701;5682630
986229;3941899
1432717;9051079
117063;52317
1953822;21362620
572213;1273193
1044118;4454377
1700950;13927084
1393768;8482594
230700;203646
1178872;5803276
1215805;6214254
1101901;5005031
2079106;29162010
1348575;7857656
1240537;6500167
981044;3897841
1530824;10620095
442600;755792
702219;1936979
863489;2976288
852116;2894722
921523;3413040
442690;756102
874568;3057000
665199;1732702
1339979;7742793
1938953;20769363
518956;1043585
10837;449
374870;540422
620593;1502831
1950946;21245282
625568;1527599
672484;1771924
2043365;26003755
1858720;18015422
829516;2736465
1190956;5935678
241689;223575
1046172;4473269
930959;3487364
1204598;6087553
952110;3657401
1586300;11606428
556565;1203232
1415145;8791047
272224;283893
346648;461568
130971;65499
1534078;10675824
1090446;4892657
893454;3197467
2033612;25357360
503382;980959
1503018;10154010
1853419;17854164
499258;964715
820002;2671352
1400451;8578112
1834320;17290083
949505;3636200
1839028;17426762
1858806;18018055
1038688;4404673
1122607;5212294
1075906;4752331
1958230;21545031
1515412;10359548
279903;300209
1887892;18943442
1670294;13264285
651132;1658307
413863;659880
2024683;24809803
1246943;6575663
727501;2083653
1267335;6820024
851788;2892388
221462;187618
1562059;11165760
440697;749232
1629844;12438948
495449;949837
616034;1480324
873711;3050712
482791;901261
1121073;5196754
1127083;5257807
1238561;6477000
383402;565515
1414735;8785051
256637;252194
518459;1041555
1681158;13495292
1040854;4424459
994921;4016427
696843;1906544
531908;1097217
1002177;4079289
1576078;11418708
1368434;8127845
1458249;9439739
1970537;22071933
473373;865980
1647002;12782569
262533;263961
50016;9545
1021165;4246605
1685993;13599449
163866;102590
1073890;4733077
1139552;5385944
412942;656917
148919;84705
1804138;16447652
1987365;22840083
1276300;6929429
171586;112500
1816963;16798743
37426;5344
1248761;6597198
635296;1576658
352217;476625
577050;1295243
1923954;20201884
1285908;7048043
722799;2055930
1178467;5798873
220953;186755
1978841;22443532
93203;33154
985291;3933907
1220609;6269107
953945;3672380
2003165;23621841
1056035;4564673
1263539;6774066
2086174;30125630
707526;1967282
1396547;8522214
65905;16574
556496;1202928
1870301;18375325
422641;688465
973362;3833112
1459139;9453525
893998;3201568
307615;362937
52568;10544
1485706;9872680
1659884;13046754
235020;211369
1848042;17692732
697127;1908146
1333506;7657118
1365558;8088293
1333586;7658172
1171800;5726705
384615;569130
1300819;7234960
1351866;7901962
875477;3063677
2061847;27423416
1786858;15989486
1941424;20865723
965721;3769370
1152860;5524915
38018;5515
1844921;17599993
1438467;9137472
880542;3101038
1109143;5076912
356111;487300
1973638;22209095
35299;4754
790855;2477362
1693133;13754815
1827727;17101169
1161541;5616815
1055127;4556210
1050105;4509580
38946;5787
1495728;10034736
1984224;22692075
935138;3520581
1157296;5571752
1120458;5190533
2038441;25670396
213929;175039
1830202;17171752
580601;1311558
2037305;25595581
1381160;8304610
66802;17028
1485892;9875668
2076344;28839395
813636;2628279
1595371;11775394
1224331;6311830
777267;2389724
1580346;11496745
1433083;9056559
1081485;4805871
697051;1907717
1511402;10292664
1149080;5485208
1233680;6420017
1885944;18879181
734543;2125557
132031;66565
1889115;18983966
1846448;17645280
1557129;11078015
1082468;4815343
360647;499888
1398871;8555456
325694;407120
1470189;9626055
1368703;8131552
865444;2990440
510716;1010198
1794448;16188698
543035;1144421
1130364;5291332
1668124;13218635
817378;2653550
738847;2151394
286950;315588
1138951;5379722
583316;1324106
254761;248507
183038;128048
1427265;8969761
1671211;13283624
1667463;13204762
1314576;7410528
1397122;8530429
1789553;16059864
432208;720332
906318;3295246
1639813;12637470
908372;3311018
1731452;14622163
94459;34054
1581164;11511757
1922854;20161381
1964608;21814728
1724574;14462128
1215459;6210316
1087449;4863523
1131411;5302058
1517409;10392995
906067;3293322
2078301;29065542
26259;2631
349123;468229
1830393;17177215
633135;1565688
1330870;7622428
942658;3580823
424085;693227
625241;1525964
468955;849682
1032271;4346376
657352;1690984
727795;2085394
241733;223657
841391;2818988
1996290;23273605
1826514;17066721
476451;877430
400815;618543
1540983;10794929
1797034;16257291
77074;22669
836892;2787559
80754;24886
1426977;8965482
782818;2425313
457003;806397
1382214;8319379
1481085;9798696
1559874;11126795
366889;517478
1145177;5444403
750259;2220738
797913;2523583
1389305;8419262
345977;459770
1813201;16694739
420626;681848
1382333;8321048
130967;65495
256043;251023
1170013;5707463
1245385;6557246
922523;3420872
1149928;5494099
61782;14564
508958;1003148
130692;65220
1680911;13489994
1838780;17419524
1157941;5578584
1892366;19092367
1066587;4663737
1527270;10559516
1686937;13619883
1998507;23384468
821002;2678154
1634338;12528059
594886;1378289
91625;32041
1418874;8845733
2003202;23623751
694774;1894901
585769;1335497
1985174;22736602
1786378;15976991
2041209;25855916
1380637;8297288
859261;2945813
1269086;6841297
578026;1299716
201752;155634
458241;810826
1129036;5277746
1478996;9765401
1567591;11264963
1096013;4947068
202661;157043
139164;73960
663648;1724413
457061;806604
359165;495757
386133;573671
486073;913728
584422;1329235
1912463;19785767
1759867;15305209
99720;37956
571145;1268352
976073;3855881
479004;886986
1908005;19628333
1033614;4358538
546212;1158091
522987;1060126
1434213;9073494
1128762;5274946
1141214;5403174
464839;834643
1147301;5466584
1024388;4275413
1435233;9088801
194862;145163
399755;615245
428091;706528
104825;41944
1147844;5472264
89533;30594
717750;2026387
395005;600578
619343;1496642
1321197;7496110
943956;3591283
988480;3961120
1810829;16629602
1772401;15618431
208597;166401
1563044;11183366
735366;2130484
776011;2381712
1719707;14350071
593295;1370769
962800;3745171
851590;2890980
1384996;8358458
1545410;10871903
340554;445373
1592720;11725779
1468773;9603804
101480;39308
166460;105869
251376;241923
7496;215
1480367;9787241
596876;1387725
5515;117
1647231;12787218
553523;1189874
164747;103698
1596015;11787477
2092921;31424076
940893;3566630
964698;3760885
1334145;7665544
137160;71843
1062319;4623509
368118;520978
405413;632953
959422;3717303
277648;295369
834648;2771958
265341;269661
1823990;16995345
1032284;4346494
138127;72860
1854352;17882392
29395;3297
2017383;24388061
68676;17997
171003;111736
2083181;29687744
887475;3152603
984868;3930306
1484784;9857882
571746;1271075
2072096;28383073
2096776;32919066
300197;345554
1810353;16616571
1808304;16560631
1578450;11462018
1048488;4494629
2037160;25586085
1899597;19337122
1496281;10043742
354755;483569
1805951;16496695
522815;1059417
941489;3571419
832496;2757043
17324;1145
2054736;26840026
1308791;7336331
891174;3180315
1013156;4175533
1990529;22991514
1686519;13610831
519068;1044043
669941;1758179
188846;136320
1021155;4246516
1740995;14847545
297778;339979
1651526;12874729
1616880;12185322
1612004;12091223
212617;172893
1409750;8712396
158338;95775
680949;1818099
1797448;16268306
1346716;7832709
1035751;4377932
1302312;7253868
1592326;11718422
688845;1861752
1241954;6516815
2002991;23612862
511137;1011890
796475;2514127
1969709;22035622
304782;356247
1579692;11484756
1838607;17414478
349110;468194
1840355;17465559
1049440;4503428
1270908;6863481
1953325;21342250
47515;8614
1896650;19236754
579200;1305108
689002;1862626
1591578;11704466
59073;13315
777258;2389667
689113;1863243
1753463;15148075
1970355;22063940
1173363;5743571
436462;734741
617007;1485112
1864208;18184644
1893273;19122789
1860392;18066729
40982;6408
1033195;4354741
159450;97127
1370678;8158807
561224;1223844
1498582;10081290
145684;81061
952241;3658470
86807;28758
1795791;16224274
747415;2203343
514260;1024488
2017623;24401594
963753;3753056
679421;1809716
1380304;8292630
257754;254402
1219327;6254437
1730428;14598210
620648;1503103
40120;6141
848252;2867304
1333230;7653480
49981;9531
118783;53867
1448290;9286580
329735;417350
431751;718793
1813191;16694464
720047;2039798
492638;938935
259188;257252
1311271;7368073
927256;3458085
410363;648657
1544301;10852575
1427526;8973641
1550530;10961530
578947;1303945
1995493;23234070
181372;125724
1681457;13501709
798977;2530592
587278;1342530
1239544;6488517
1026684;4296008
862542;2969447
213638;174562
263760;266444
802644;2554834
2076653;28874362
199539;152231
1348978;7863071
855845;2921323
776810;2386807
340492;445210
68490;17900
414312;661327
1389624;8423777
86009;28232
1858189;17999172
1668482;13226155
1472205;9657807
2020367;24557883
890642;3176321
1571364;11333078
54449;11312
1757552;15248185
999096;4052525
790281;2473624
1566475;11244886
1257469;6701026
36821;5173
1654576;12937237
47963;8777
582139;1318658
1427734;8976734
1765764;15451622
1787313;16001340
780103;2407870
111089;47110
210596;169614
541619;1138356
1996558;23286936
763388;2302024
1233428;6417084
813369;2626481
1527829;10569025
45791;8000
542913;1143898
82169;25766
1021343;4248193
1669085;13238831
356849;489337
322619;399423
987834;3955598
460068;817385
1046107;4472670
1358570;7992791
1314536;7410013
1211237;6162398
486971;917155
1442498;9198427
440618;748961
1328184;7587198
2096577;32768737
702642;1939385
1366249;8097783
1820806;16905881
1837255;17375113
1729544;14577569
1461549;9490938
637479;1587782
179029;122490
2096966;33107546
1291274;7114908
1525795;10534463
937280;3537679
970797;3811643
2032045;25258473
560308;1219777
791528;2481749
438247;740831
288222;318405
97544;36316
183514;128716
923777;3430709
82073;25706
400554;617730
848214;2867035
2085316;29994525
263008;264921
1038991;4407437
1415433;8795261
149991;85931
1735442;14715918
445405;765514
289489;321225
1500992;10120743
533273;1102952
1749765;15058204
934237;3513404
652085;1663291
1498110;10073578
1333015;7650647
703398;1943689
1290652;7107135
58416;13020
452829;791556
155574;92456
1537173;10729067
1187267;5895048
496569;954199
976972;3863449
810871;2609693
305508;357955
1897459;19264221
20237;1563
620586;1502796
692661;1883051
1273005;6889076
44435;7533
