w;p
930685;930685
930711;930711
930725;930725
930850;930850
930854;930854
930871;930871
931207;931207
931265;931265
931466;931466
931522;931522
931563;931563
931688;931688
931867;931867
932354;932354
932503;932503
932717;932717
932823;932823
932918;932918
932981;932981
933017;933017
933059;933059
933211;933211
933220;933220
933495;933495
933496;933496
933559;933559
934054;934054
934062;934062
934266;934266
934362;934362
934425;934425
934493;934493
934632;934632
934638;934638
934720;934720
934855;934855
934986;934986
935147;935147
935590;935590
935747;935747
936014;936014
936168;936168
936373;936373
936435;936435
936472;936472
936573;936573
936692;936692
936833;936833
936895;936895
936948;936948
936960;936960
937051;937051
937150;937150
937213;937213
937268;937268
937289;937289
937362;937362
937448;937448
937546;937546
937609;937609
937657;937657
937715;937715
937853;937853
937889;937889
937943;937943
937981;937981
938043;938043
938272;938272
938372;938372
938520;938520
938666;938666
938736;938736
938779;938779
938951;938951
939099;939099
939105;939105
939241;939241
939250;939250
939253;939253
939262;939262
939289;939289
939350;939350
939382;939382
939391;939391
939462;939462
939551;939551
939671;939671
939777;939777
939806;939806
939928;939928
939979;939979
940022;940022
940163;940163
940165;940165
940319;940319
940452;940452
940520;940520
940538;940538
940663;940663
940825;940825
940952;940952
941036;941036
941091;941091
941250;941250
941538;941538
941567;941567
941588;941588
941664;941664
941772;941772
941778;941778
941805;941805
941887;941887
942005;942005
942231;942231
942256;942256
942404;942404
942548;942548
942551;942551
942566;942566
942726;942726
942857;942857
943074;943074
943144;943144
943304;943304
943318;943318
943351;943351
943550;943550
943551;943551
943679;943679
943902;943902
944508;944508
944520;944520
944546;944546
944559;944559
944638;944638
944705;944705
944732;944732
944740;944740
944965;944965
945115;945115
945359;945359
945989;945989
946125;946125
946398;946398
946422;946422
946449;946449
946678;946678
946824;946824
946896;946896
946943;946943
946999;946999
947003;947003
947513;947513
947606;947606
947709;947709
947838;947838
947903;947903
948191;948191
948356;948356
948416;948416
948442;948442
948482;948482
948552;948552
948635;948635
948722;948722
948970;948970
949099;949099
949224;949224
949274;949274
949287;949287
949301;949301
949582;949582
949631;949631
949675;949675
949719;949719
949940;949940
950049;950049
950075;950075
950381;950381
950449;950449
950461;950461
950548;950548
950600;950600
950775;950775
950868;950868
950944;950944
950958;950958
950988;950988
951078;951078
951115;951115
951277;951277
951326;951326
951362;951362
951377;951377
951379;951379
951588;951588
951602;951602
951830;951830
951840;951840
951981;951981
952000;952000
952239;952239
952384;952384
952560;952560
952584;952584
952586;952586
952826;952826
952844;952844
952907;952907
952991;952991
953065;953065
953081;953081
953093;953093
953300;953300
953408;953408
953549;953549
953586;953586
953660;953660
953726;953726
953801;953801
954041;954041
954090;954090
954227;954227
954441;954441
954672;954672
954708;954708
954722;954722
954844;954844
954847;954847
954862;954862
954992;954992
955058;955058
955122;955122
955230;955230
955343;955343
955344;955344
955389;955389
955414;955414
955538;955538
955557;955557
955715;955715
955778;955778
955881;955881
956261;956261
956306;956306
956448;956448
956489;956489
956568;956568
956954;956954
957102;957102
957190;957190
957216;957216
957222;957222
957485;957485
957607;957607
957715;957715
958122;958122
958126;958126
958188;958188
958219;958219
958474;958474
958599;958599
958665;958665
958724;958724
958806;958806
958949;958949
959039;959039
959143;959143
959157;959157
959163;959163
959304;959304
959499;959499
959835;959835
960070;960070
960072;960072
960080;960080
960126;960126
960181;960181
960315;960315
960391;960391
960611;960611
960644;960644
960735;960735
960747;960747
960867;960867
961109;961109
961234;961234
961336;961336
961500;961500
961509;961509
961739;961739
961792;961792
961838;961838
961852;961852
962038;962038
962232;962232
962377;962377
962415;962415
962540;962540
962631;962631
962730;962730
962829;962829
962838;962838
962912;962912
962971;962971
963043;963043
963051;963051
963214;963214
963268;963268
963281;963281
963325;963325
963411;963411
963422;963422
963486;963486
963529;963529
963624;963624
963801;963801
963821;963821
963833;963833
963851;963851
963900;963900
963982;963982
964145;964145
964350;964350
964558;964558
964880;964880
964922;964922
965068;965068
965308;965308
965510;965510
965560;965560
965681;965681
965900;965900
966060;966060
966165;966165
966259;966259
966368;966368
966398;966398
966448;966448
966530;966530
966531;966531
966726;966726
966869;966869
966911;966911
967036;967036
967065;967065
967117;967117
967127;967127
967198;967198
967243;967243
967402;967402
967406;967406
967634;967634
967674;967674
967805;967805
967825;967825
968095;968095
968217;968217
968251;968251
968262;968262
968560;968560
968634;968634
968687;968687
968697;968697
968877;968877
968955;968955
968982;968982
969022;969022
969143;969143
969321;969321
969323;969323
969405;969405
969586;969586
970015;970015
970076;970076
970118;970118
970145;970145
970290;970290
970296;970296
970487;970487
970678;970678
970776;970776
970939;970939
970941;970941
970947;970947
971025;971025
971181;971181
971261;971261
971331;971331
971359;971359
971374;971374
971422;971422
971500;971500
971554;971554
971630;971630
971633;971633
971676;971676
971761;971761
971777;971777
971862;971862
971976;971976
971998;971998
972007;972007
972366;972366
972381;972381
972429;972429
972537;972537
972550;972550
972716;972716
972733;972733
972936;972936
972952;972952
973060;973060
973096;973096
973153;973153
973157;973157
973173;973173
973226;973226
973393;973393
973455;973455
973500;973500
973589;973589
973617;973617
973686;973686
973752;973752
973794;973794
973835;973835
973857;973857
974026;974026
974031;974031
974507;974507
974677;974677
974738;974738
974752;974752
974861;974861
975021;975021
975040;975040
975292;975292
975334;975334
975344;975344
975436;975436
975559;975559
975593;975593
975683;975683
975827;975827
975996;975996
976040;976040
976183;976183
976198;976198
976279;976279
976331;976331
976371;976371
976420;976420
976423;976423
976448;976448
976477;976477
976606;976606
976631;976631
976652;976652
976706;976706
977146;977146
977227;977227
977379;977379
977506;977506
977616;977616
977853;977853
978321;978321
978360;978360
978393;978393
978400;978400
978458;978458
978462;978462
978496;978496
978716;978716
978866;978866
978986;978986
979068;979068
979077;979077
979117;979117
979274;979274
979381;979381
979395;979395
979427;979427
979629;979629
979677;979677
979729;979729
979853;979853
979936;979936
979978;979978
980006;980006
980085;980085
980094;980094
980154;980154
980166;980166
980237;980237
980255;980255
980256;980256
980397;980397
980419;980419
980428;980428
980441;980441
980465;980465
980814;980814
980943;980943
981096;981096
981099;981099
981296;981296
981302;981302
981367;981367
981391;981391
981669;981669
981873;981873
981895;981895
981936;981936
981967;981967
981981;981981
982072;982072
982258;982258
982337;982337
982338;982338
982426;982426
982441;982441
982551;982551
982614;982614
982721;982721
982771;982771
982803;982803
983001;983001
983187;983187
983215;983215
983605;983605
983715;983715
983738;983738
983861;983861
983881;983881
983903;983903
984015;984015
984068;984068
984175;984175
984183;984183
984232;984232
984259;984259
984266;984266
984304;984304
984494;984494
984667;984667
984923;984923
984977;984977
985128;985128
985475;985475
985547;985547
985679;985679
985889;985889
985921;985921
985947;985947
985952;985952
985975;985975
986159;986159
986273;986273
986428;986428
986523;986523
986541;986541
986617;986617
986619;986619
986789;986789
986873;986873
987012;987012
987230;987230
987249;987249
987438;987438
987584;987584
987589;987589
987617;987617
987653;987653
987709;987709
987754;987754
987774;987774
987863;987863
987869;987869
987878;987878
987899;987899
987913;987913
987935;987935
988003;988003
988076;988076
988077;988077
988230;988230
988341;988341
988372;988372
988376;988376
988482;988482
988714;988714
988872;988872
988891;988891
988899;988899
989080;989080
989090;989090
989105;989105
989124;989124
989148;989148
989157;989157
989192;989192
989224;989224
989251;989251
989358;989358
989451;989451
989468;989468
989805;989805
989819;989819
989857;989857
989905;989905
989998;989998
990033;990033
990052;990052
990150;990150
990207;990207
990311;990311
990435;990435
990663;990663
990692;990692
990815;990815
990905;990905
990926;990926
990931;990931
991073;991073
991446;991446
991511;991511
991642;991642
991786;991786
991791;991791
991837;991837
991908;991908
992007;992007
992029;992029
992044;992044
992050;992050
992084;992084
992133;992133
992139;992139
992150;992150
992306;992306
992358;992358
992373;992373
992407;992407
992423;992423
992446;992446
992507;992507
992589;992589
992622;992622
992626;992626
992692;992692
992773;992773
992800;992800
992804;992804
992805;992805
992971;992971
993038;993038
993061;993061
993129;993129
993156;993156
993254;993254
993542;993542
993613;993613
993741;993741
993924;993924
993940;993940
994047;994047
994082;994082
994106;994106
994113;994113
994131;994131
994158;994158
